date;campaign_id;campaign_name;campaign_objective;adset_id;adset_name;ad_id;ad_name;ad_format;creative_type;platform;impressions;clicks;spend;cpc;cpm;ctr;conversions;leads;revenue;roas;reach;frequency;video_views
2024-05-09;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;5000;89;20,69;0,23;4,14;1,785;3;0;291,00;14,06;3425;1,48;1660
2024-05-10;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;4125;67;21,77;0,32;5,28;1,643;2;0;194,00;8,91;3158;1,50;1304
2024-05-11;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;6659;132;25,81;0,20;3,88;1,990;4;0;388,00;15,03;4926;1,51;2213
2024-05-12;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;4950;99;25,22;0,25;5,09;2,006;3;0;291,00;11,54;4129;1,34;1645
2024-05-13;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;3966;79;23,28;0,29;5,87;2,004;2;0;194,00;8,33;3179;1,31;1105
2024-05-14;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;5419;91;24,25;0,27;4,47;1,685;3;0;291,00;12,00;3846;1,56;1814
2024-05-15;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;5854;114;21,16;0,19;3,61;1,958;3;0;291,00;13,75;4484;1,32;1552
2024-05-16;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;3728;60;17,89;0,30;4,80;1,611;2;0;194,00;10,84;2763;1,32;1043
2024-05-17;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;5960;102;22,30;0,22;3,74;1,714;3;0;291,00;13,05;4842;1,14;1756
2024-05-18;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;5161;88;22,82;0,26;4,42;1,723;2;0;194,00;8,50;3760;1,19;1584
2024-05-19;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;4955;80;23,40;0,29;4,72;1,633;2;0;194,00;8,29;3653;1,61;1624
2024-05-20;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;5247;90;21,60;0,24;4,12;1,719;2;0;194,00;8,98;4111;1,26;1564
2024-05-21;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;3495;60;19,96;0,33;5,71;1,745;1;0;97,00;4,86;2728;1,15;1026
2024-05-22;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;6127;98;25,05;0,26;4,09;1,606;3;0;291,00;11,62;4681;1,29;1711
2024-05-23;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;3977;69;23,48;0,34;5,90;1,743;2;0;194,00;8,26;3229;1,44;1328
2024-05-24;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;5615;111;19,94;0,18;3,55;1,985;4;0;388,00;19,46;3982;1,27;1790
2024-05-25;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;5029;93;23,15;0,25;4,60;1,868;2;0;194,00;8,38;3402;1,53;1519
2024-05-26;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;4613;79;21,30;0,27;4,62;1,724;3;0;291,00;13,66;3173;1,45;1468
2024-05-27;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;3459;63;18,30;0,29;5,29;1,846;2;0;194,00;10,60;2497;1,24;940
2024-05-28;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;5249;88;20,79;0,24;3,96;1,679;3;0;291,00;14,00;3749;1,15;1465
2024-05-29;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;3760;71;16,83;0,24;4,48;1,907;2;0;194,00;11,53;2820;1,33;1218
2024-05-30;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;4564;72;19,97;0,28;4,38;1,592;2;0;194,00;9,71;3483;1,60;1438
2024-05-31;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;3472;67;19,63;0,29;5,65;1,930;2;0;194,00;9,88;2346;1,59;1127
2024-06-01;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;5257;90;21,34;0,24;4,06;1,718;2;0;194,00;9,09;3541;1,31;1627
2024-06-02;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;4994;99;22,65;0,23;4,54;1,998;3;0;291,00;12,85;3427;1,20;1389
2024-06-03;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;5768;110;20,04;0,18;3,47;1,918;3;0;291,00;14,52;4514;1,54;1889
2024-06-04;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;5850;100;24,41;0,24;4,17;1,721;3;0;291,00;11,92;4699;1,38;1793
2024-06-05;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;3796;66;18,18;0,28;4,79;1,743;2;0;194,00;10,67;2925;1,48;1140
2024-06-06;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;5292;94;23,01;0,24;4,35;1,778;3;0;291,00;12,65;4069;1,49;1588
2024-06-07;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;5690;114;25,43;0,22;4,47;2,008;3;0;291,00;11,44;4009;1,48;1681
2024-06-08;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;4900;83;22,28;0,27;4,55;1,706;2;0;194,00;8,71;3930;1,31;1521
2024-06-09;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;4127;78;19,81;0,25;4,80;1,897;2;0;194,00;9,79;2971;1,63;1262
2024-06-10;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;4632;81;20,30;0,25;4,38;1,753;2;0;194,00;9,56;3523;1,65;1437
2024-06-11;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;4109;82;22,51;0,27;5,48;2,015;3;0;291,00;12,93;3088;1,17;1090
2024-06-12;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;5353;89;21,52;0,24;4,02;1,667;3;0;291,00;13,52;4346;1,21;1452
2024-06-13;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;6497;112;20,07;0,18;3,09;1,729;4;0;388,00;19,33;4468;1,19;1799
2024-06-14;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;5898;94;23,36;0,25;3,96;1,603;3;0;291,00;12,46;4540;1,52;1876
2024-06-15;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;4749;91;27,69;0,30;5,83;1,923;3;0;291,00;10,51;3528;1,23;1350
2024-06-16;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;5863;113;24,38;0,22;4,16;1,930;3;0;291,00;11,94;4792;1,26;1781
2024-06-17;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;5501;105;18,19;0,17;3,31;1,914;3;0;291,00;16,00;4453;1,63;1488
2024-06-18;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;6656;117;25,69;0,22;3,86;1,763;3;0;291,00;11,33;5584;1,33;1936
2024-06-19;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;5551;106;19,48;0,18;3,51;1,926;3;0;291,00;14,94;4359;1,28;1520
2024-06-20;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;4408;74;20,00;0,27;4,54;1,695;2;0;194,00;9,70;2997;1,43;1255
2024-06-21;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;3658;65;21,61;0,33;5,91;1,781;1;0;97,00;4,49;2830;1,63;1117
2024-06-22;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;4518;82;23,68;0,29;5,24;1,831;2;0;194,00;8,19;3036;1,49;1363
2024-06-23;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;6598;117;22,75;0,19;3,45;1,787;4;0;388,00;17,05;5242;1,67;1911
2024-06-24;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;4024;73;17,19;0,24;4,27;1,835;2;0;194,00;11,29;3051;1,19;1298
2024-06-25;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;4998;92;20,46;0,22;4,09;1,857;3;0;291,00;14,22;3331;1,16;1392
2024-06-26;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;5822;102;21,65;0,21;3,72;1,756;4;0;388,00;17,92;4631;1,39;1617
2024-06-27;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;5747;94;19,65;0,21;3,42;1,638;3;0;291,00;14,81;4718;1,62;1677
2024-06-28;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;5418;97;26,01;0,27;4,80;1,808;3;0;291,00;11,19;3995;1,53;1818
2024-06-29;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;4078;69;20,64;0,30;5,06;1,712;2;0;194,00;9,40;3197;1,52;1179
2024-06-30;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;5346;91;23,24;0,26;4,35;1,703;3;0;291,00;12,52;4174;1,65;1567
2024-07-01;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;10643;207;40,34;0,19;3,79;1,951;12;0;1164,00;28,85;7153;1,37;3406
2024-07-02;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;9928;186;45,89;0,25;4,62;1,877;12;0;1164,00;25,37;7578;1,33;2999
2024-07-03;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;10714;203;42,22;0,21;3,94;1,902;11;0;1067,00;25,27;7576;1,34;3029
2024-07-04;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;13056;234;54,15;0,23;4,15;1,796;11;0;1067,00;19,70;9022;1,60;4117
2024-07-05;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;17202;322;66,17;0,21;3,85;1,873;19;0;1843,00;27,85;14113;1,43;5595
2024-07-06;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;16894;304;64,19;0,21;3,80;1,804;14;0;1358,00;21,16;11869;1,23;5060
2024-07-07;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;14185;232;67,26;0,29;4,74;1,640;14;0;1358,00;20,19;11914;1,16;4479
2024-07-08;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;19156;383;62,12;0,16;3,24;2,004;22;0;2134,00;34,35;13085;1,37;6200
2024-07-09;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;19583;352;70,20;0,20;3,58;1,801;22;0;2134,00;30,40;13996;1,59;5398
2024-07-10;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;20814;355;93,22;0,26;4,48;1,707;16;0;1552,00;16,65;14206;1,23;5948
2024-07-11;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;19639;324;102,49;0,32;5,22;1,651;19;0;1843,00;17,98;15940;1,52;5981
2024-07-12;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;17407;319;110,49;0,35;6,35;1,833;18;0;1746,00;15,80;13425;1,55;4633
2024-07-13;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;27825;470;109,27;0,23;3,93;1,690;29;0;2813,00;25,74;18729;1,35;7465
2024-07-14;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;22730;390;109,86;0,28;4,83;1,719;23;0;2231,00;20,31;18992;1,53;6214
2024-07-15;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;24078;409;105,72;0,26;4,39;1,700;20;0;1940,00;18,35;19988;1,17;7854
2024-07-16;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;32280;641;114,57;0,18;3,55;1,987;39;0;3783,00;33,02;24199;1,23;9718
2024-07-17;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;19586;353;116,10;0,33;5,93;1,802;23;0;2231,00;19,22;13098;1,24;5567
2024-07-18;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;27921;443;96,23;0,22;3,45;1,588;20;0;1940,00;20,16;22084;1,20;8906
2024-07-19;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;19908;362;82,45;0,23;4,14;1,823;16;0;1552,00;18,82;16096;1,40;6149
2024-07-20;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;15028;302;83,65;0,28;5,57;2,010;17;0;1649,00;19,71;10456;1,32;4518
2024-07-21;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;12824;229;73,08;0,32;5,70;1,789;12;0;1164,00;15,93;9220;1,46;3951
2024-07-22;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;18649;322;60,15;0,19;3,23;1,729;20;0;1940,00;32,25;13902;1,42;4945
2024-07-23;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;11195;220;57,06;0,26;5,10;1,972;14;0;1358,00;23,80;7923;1,47;3483
2024-07-24;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;14121;252;56,69;0,22;4,01;1,792;14;0;1358,00;23,95;9695;1,52;4420
2024-07-25;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;11702;201;41,56;0,21;3,55;1,720;9;0;873,00;21,01;8780;1,51;3604
2024-07-26;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;13833;250;51,98;0,21;3,76;1,808;14;0;1358,00;26,13;10438;1,68;3964
2024-07-27;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;11472;219;42,43;0,19;3,70;1,917;13;0;1261,00;29,72;8831;1,48;3187
2024-07-28;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;9565;163;48,36;0,30;5,06;1,713;8;0;776,00;16,05;6858;1,24;2765
2024-07-29;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;12277;230;45,49;0,20;3,70;1,876;12;0;1164,00;25,59;10212;1,67;3952
2024-07-30;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;9324;165;40,92;0,25;4,39;1,775;8;0;776,00;18,96;7543;1,39;2643
2024-07-31;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;8458;142;47,66;0,34;5,63;1,687;6;0;582,00;12,21;6553;1,63;2264
2024-08-01;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;4858;77;22,73;0,30;4,68;1,586;2;0;194,00;8,53;3777;1,64;1590
2024-08-02;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;5637;96;20,57;0,21;3,65;1,707;2;0;194,00;9,43;4263;1,55;1781
2024-08-03;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;6627;110;28,92;0,26;4,36;1,660;4;0;388,00;13,42;5313;1,68;1838
2024-08-04;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;instagram;6447;110;22,59;0,21;3,50;1,713;4;0;388,00;17,18;4585;1,64;2161
2024-08-05;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD001;Video_Depoimento_Joao_v1;Video;Depoimento;facebook;5584;99;23,88;0,24;4,28;1,786;3;0;291,00;12,19;4420;1,18;1734
