date;campaign_id;campaign_name;campaign_type;adgroup_id;adgroup_name;keywords;product;impressions;clicks;spend;cpc;cpm;ctr;conversions;revenue;roas;quality_score;view_rate;avg_position
2024-05-28;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;1953;87;26,30;0,30;13,46;4,487;4;388,00;14,75;8;;1,50
2024-05-29;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2934;143;26,50;0,19;9,03;4,888;6;582,00;21,96;6;;1,50
2024-05-30;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3395;148;35,07;0,24;10,33;4,366;5;485,00;13,83;9;;1,90
2024-05-31;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3212;161;24,89;0,15;7,75;5,038;7;679,00;27,28;6;;1,70
2024-06-01;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3082;128;31,86;0,25;10,34;4,174;4;388,00;12,18;9;;1,80
2024-06-02;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3441;170;33,95;0,20;9,87;4,960;7;679,00;20,00;10;;1,70
2024-06-03;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3461;150;33,26;0,22;9,61;4,342;6;582,00;17,50;10;;1,90
2024-06-04;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2097;103;33,22;0,32;15,84;4,928;4;388,00;11,68;7;;1,90
2024-06-05;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2704;117;35,88;0,31;13,27;4,354;5;485,00;13,52;6;;1,90
2024-06-06;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3989;163;35,52;0,22;8,91;4,101;8;776,00;21,85;7;;2,10
2024-06-07;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2581;116;31,71;0,27;12,29;4,532;4;388,00;12,24;6;;1,70
2024-06-08;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3855;182;30,15;0,17;7,82;4,727;9;873,00;28,96;8;;1,80
2024-06-09;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2602;108;39,30;0,36;15,10;4,181;5;485,00;12,34;9;;1,90
2024-06-10;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3784;150;35,70;0,24;9,43;3,988;6;582,00;16,30;8;;2,30
2024-06-11;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3186;134;31,00;0,23;9,73;4,221;5;485,00;15,65;7;;2,10
2024-06-12;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3178;149;30,75;0,21;9,68;4,718;8;776,00;25,24;9;;1,50
2024-06-13;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3135;132;30,34;0,23;9,68;4,231;6;582,00;19,18;10;;2,20
2024-06-14;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3104;138;29,39;0,21;9,47;4,476;6;582,00;19,80;6;;1,60
2024-06-15;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3416;140;41,36;0,30;12,11;4,107;5;485,00;11,73;7;;1,60
2024-06-16;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2442;98;38,03;0,39;15,57;4,054;3;291,00;7,65;8;;2,10
2024-06-17;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2662;125;33,34;0,27;12,52;4,727;4;388,00;11,64;10;;2,10
2024-06-18;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3636;160;32,08;0,20;8,82;4,422;6;582,00;18,14;7;;1,60
2024-06-19;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2814;134;29,79;0,22;10,59;4,795;6;582,00;19,54;7;;1,80
2024-06-20;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2106;102;36,09;0,35;17,13;4,888;3;291,00;8,06;10;;2,30
2024-06-21;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2647;106;27,55;0,26;10,41;4,036;4;388,00;14,08;8;;1,40
2024-06-22;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3123;152;28,23;0,19;9,04;4,898;5;485,00;17,18;7;;1,50
2024-06-23;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3435;143;33,61;0,24;9,78;4,183;5;485,00;14,43;9;;2,20
2024-06-24;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3272;163;34,43;0,21;10,52;5,012;7;679,00;19,72;6;;2,20
2024-06-25;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2976;135;29,07;0,22;9,77;4,552;6;582,00;20,02;10;;2,10
2024-06-26;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2114;84;29,66;0,35;14,03;3,993;3;291,00;9,81;7;;1,30
2024-06-27;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2887;122;33,65;0,28;11,66;4,245;4;388,00;11,53;9;;1,30
2024-06-28;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2999;120;36,61;0,31;12,21;4,023;5;485,00;13,25;7;;1,60
2024-06-29;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3108;150;40,33;0,27;12,98;4,852;5;485,00;12,03;9;;1,30
2024-06-30;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3013;143;29,26;0,20;9,71;4,746;7;679,00;23,21;6;;1,60
2024-07-01;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;8719;436;82,40;0,19;9,45;5,009;32;3104,00;37,67;10;;1,90
2024-07-02;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;5353;262;66,73;0,25;12,47;4,899;16;1552,00;23,26;10;;1,60
2024-07-03;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;9779;429;80,64;0,19;8,25;4,389;33;3201,00;39,69;7;;2,30
2024-07-04;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;6372;286;74,36;0,26;11,67;4,493;17;1649,00;22,18;6;;2,10
2024-07-05;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;8118;378;82,08;0,22;10,11;4,668;22;2134,00;26,00;7;;1,50
2024-07-06;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;5230;226;80,41;0,36;15,37;4,325;15;1455,00;18,09;8;;2,20
2024-07-07;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;8011;392;87,01;0,22;10,86;4,905;26;2522,00;28,99;10;;2,10
2024-07-08;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;9137;445;106,91;0,24;11,70;4,879;30;2910,00;27,22;7;;2,00
2024-07-09;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;8773;377;125,84;0,33;14,34;4,302;22;2134,00;16,96;6;;2,20
2024-07-10;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;16609;822;140,46;0,17;8,46;4,953;48;4656,00;33,15;7;;1,70
2024-07-11;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;16137;724;135,84;0,19;8,42;4,488;50;4850,00;35,70;7;;1,40
2024-07-12;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;8014;337;131,24;0,39;16,38;4,214;21;2037,00;15,52;8;;1,70
2024-07-13;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;12957;580;181,21;0,31;13,99;4,478;32;3104,00;17,13;7;;1,80
2024-07-14;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;8558;381;141,47;0,37;16,53;4,454;22;2134,00;15,08;9;;1,80
2024-07-15;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;11125;441;132,72;0,30;11,93;3,965;32;3104,00;23,39;8;;1,50
2024-07-16;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;12793;604;154,02;0,26;12,04;4,723;44;4268,00;27,71;6;;1,30
2024-07-17;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;10165;503;172,58;0,34;16,98;4,951;39;3783,00;21,92;6;;1,40
2024-07-18;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;13573;652;146,74;0,23;10,81;4,805;47;4559,00;31,07;8;;1,70
2024-07-19;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;10618;477;124,87;0,26;11,76;4,501;32;3104,00;24,86;8;;2,30
2024-07-20;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;18436;829;125,71;0,15;6,82;4,500;50;4850,00;38,58;6;;1,50
2024-07-21;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;12923;555;139,23;0,25;10,77;4,300;42;4074,00;29,26;8;;2,00
2024-07-22;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;6367;252;99,33;0,39;15,60;3,968;17;1649,00;16,60;9;;2,00
2024-07-23;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;7023;294;85,86;0,29;12,23;4,198;22;2134,00;24,85;9;;2,20
2024-07-24;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;9401;446;95,14;0,21;10,12;4,745;33;3201,00;33,65;7;;1,70
2024-07-25;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;7645;374;88,47;0,24;11,57;4,905;23;2231,00;25,22;9;;1,30
2024-07-26;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;5083;240;81,42;0,34;16,02;4,733;15;1455,00;17,87;8;;1,30
2024-07-27;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;4968;239;70,47;0,29;14,18;4,814;17;1649,00;23,40;6;;1,50
2024-07-28;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;7400;308;79,03;0,26;10,68;4,164;20;1940,00;24,55;9;;1,30
2024-07-29;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;4985;228;74,71;0,33;14,99;4,576;15;1455,00;19,48;6;;1,60
2024-07-30;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;6840;316;60,29;0,19;8,81;4,622;21;2037,00;33,79;8;;1,40
2024-07-31;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;6561;319;62,80;0,20;9,57;4,870;20;1940,00;30,89;9;;1,40
2024-08-01;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3150;128;34,99;0,27;11,11;4,081;6;582,00;16,63;6;;2,00
2024-08-02;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2438;113;30,61;0,27;12,56;4,675;5;485,00;15,84;10;;1,50
2024-08-03;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2253;94;32,11;0,34;14,25;4,190;3;291,00;9,06;8;;2,20
2024-08-04;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2903;144;39,15;0,27;13,48;4,992;5;485,00;12,39;9;;1,30
2024-08-05;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3521;166;31,42;0,19;8,92;4,729;7;679,00;21,61;9;;1,70
2024-08-06;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2725;115;32,88;0,29;12,07;4,252;6;582,00;17,70;10;;1,60
2024-08-07;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3426;142;32,52;0,23;9,49;4,148;6;582,00;17,90;7;;1,60
2024-08-08;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2434;117;31,84;0,27;13,08;4,839;5;485,00;15,23;9;;1,40
2024-08-09;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2813;123;32,91;0,27;11,70;4,398;6;582,00;17,68;6;;2,00
2024-08-10;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2393;104;33,13;0,32;13,84;4,369;5;485,00;14,64;9;;1,40
2024-08-11;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2685;127;36,13;0,28;13,46;4,747;6;582,00;16,11;9;;2,30
2024-08-12;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3181;128;35,89;0,28;11,28;4,039;4;388,00;10,81;10;;1,40
2024-08-13;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2336;102;34,38;0,34;14,72;4,393;4;388,00;11,29;6;;2,30
2024-08-14;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3825;182;36,25;0,20;9,48;4,779;9;873,00;24,08;7;;2,00
2024-08-15;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3337;158;33,16;0,21;9,94;4,750;7;679,00;20,48;10;;2,20
2024-08-16;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3800;170;36,63;0,22;9,64;4,497;7;679,00;18,54;8;;1,90
2024-08-17;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3992;160;39,46;0,25;9,88;4,021;8;776,00;19,67;7;;1,60
2024-08-18;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;3524;168;34,95;0,21;9,92;4,771;7;679,00;19,43;6;;1,90
2024-08-19;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2094;104;26,89;0,26;12,84;5,009;4;388,00;14,43;9;;1,70
2024-08-20;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;2585;122;26,87;0,22;10,39;4,736;6;582,00;21,66;10;;2,00
2024-08-21;GCAMP001;Search | Finanças do Zero | Marca;Search;GAG001;Marca Lucas Martins;"lucas martins investimentos; carteira inteligente curso";Finanças do Zero;1923;91;32,89;0,36;17,10;4,779;3;291,00;8,85;6;;2,10
